data,pubblicazione,url,fascia,vaccino,popolazione,diagnosi,ricoveri,intensive,decessi,popolazione_giorno,diagnosi_start,diagnosi_end,ricoveri_start,ricoveri_end,intensive_start,intensive_end,decessi_start,decessi_end,totale,percentuale_popolazione,percentuale_diagnosi,percentuale_ricoveri,percentuale_intensive,percentuale_decessi
2021-07-14,2021-07-16,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2021.pdf,12-39,non vaccinati,14011891,13549,513,13,7,2021-06-26,2021-06-11,2021-07-11,2021-06-04,2021-07-04,2021-06-04,2021-07-04,2021-05-21,2021-06-20,17435555,0.8036389435266041,0.0009669644161519669,3.661176068240896e-05,9.277834091058802e-07,4.995756818262432e-07
2021-07-14,2021-07-16,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2021.pdf,12-39,vaccinati incompleto,1815895,1243,11,0,1,2021-06-26,2021-06-11,2021-07-11,2021-06-04,2021-07-04,2021-06-04,2021-07-04,2021-05-21,2021-06-20,17435555,0.10414896457267922,0.0006845109436393624,6.0576189702598445e-06,0.0,5.506926336599859e-07
2021-07-14,2021-07-16,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2021.pdf,12-39,vaccinati completo,1607769,528,4,0,0,2021-06-26,2021-06-11,2021-07-11,2021-06-04,2021-07-04,2021-06-04,2021-07-04,2021-05-21,2021-06-20,17435555,0.09221209190071666,0.000328405386594716,2.4879195954145154e-06,0.0,0.0
2021-07-14,2021-07-16,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2021.pdf,40-59,non vaccinati,9340510,5747,779,66,45,2021-06-26,2021-06-11,2021-07-11,2021-06-04,2021-07-04,2021-06-04,2021-07-04,2021-05-21,2021-06-20,18447460,0.5063304107991019,0.0006152768960153139,8.340015695074466e-05,7.065995325737032e-06,4.817724085729794e-06
2021-07-14,2021-07-16,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2021.pdf,40-59,vaccinati incompleto,5502988,1586,51,3,4,2021-06-26,2021-06-11,2021-07-11,2021-06-04,2021-07-04,2021-06-04,2021-07-04,2021-05-21,2021-06-20,18447460,0.2983059998503859,0.00028820706132740974,9.267692388208006e-06,5.451583757769416e-07,7.268778343692554e-07
2021-07-14,2021-07-16,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2021.pdf,40-59,vaccinati completo,3603962,727,24,0,1,2021-06-26,2021-06-11,2021-07-11,2021-06-04,2021-07-04,2021-06-04,2021-07-04,2021-05-21,2021-06-20,18447460,0.1953635893505122,0.00020172243769495904,6.659337695569487e-06,0.0,2.7747240398206195e-07
2021-07-14,2021-07-16,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2021.pdf,60-79,non vaccinati,3251872,1491,420,47,158,2021-06-26,2021-06-11,2021-07-11,2021-06-04,2021-07-04,2021-06-04,2021-07-04,2021-05-21,2021-06-20,13572779,0.2395877808074529,0.0004585051318133063,0.00012915637515867784,1.4453213410613947e-05,4.858739827397881e-05
2021-07-14,2021-07-16,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2021.pdf,60-79,vaccinati incompleto,5415352,1067,151,17,46,2021-06-26,2021-06-11,2021-07-11,2021-06-04,2021-07-04,2021-06-04,2021-07-04,2021-05-21,2021-06-20,13572779,0.39898623561173435,0.00019703243667262995,2.788369066313695e-05,3.139223452141246e-06,8.494369341088077e-06
2021-07-14,2021-07-16,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2021.pdf,60-79,vaccinati completo,4905555,568,70,2,12,2021-06-26,2021-06-11,2021-07-11,2021-06-04,2021-07-04,2021-06-04,2021-07-04,2021-05-21,2021-06-20,13572779,0.36142598358081274,0.00011578710258064582,1.4269537289868323e-05,4.0770106542480923e-07,2.446206392548855e-06
2021-07-14,2021-07-16,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2021.pdf,80+,non vaccinati,460790,302,168,21,147,2021-06-26,2021-06-11,2021-07-11,2021-06-04,2021-07-04,2021-06-04,2021-07-04,2021-05-21,2021-06-20,4554107,0.10118119754322856,0.0006553961674515506,0.00036459124546973676,4.5573905683717095e-05,0.0003190173397860197
2021-07-14,2021-07-16,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2021.pdf,80+,vaccinati incompleto,281202,58,27,0,21,2021-06-26,2021-06-11,2021-07-11,2021-06-04,2021-07-04,2021-06-04,2021-07-04,2021-05-21,2021-06-20,4554107,0.061746902301592826,0.00020625742348916436,9.601638679667997e-05,0.0,7.46794119529733e-05
2021-07-14,2021-07-16,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_14-luglio-2021.pdf,80+,vaccinati completo,3812115,487,142,5,55,2021-06-26,2021-06-11,2021-07-11,2021-06-04,2021-07-04,2021-06-04,2021-07-04,2021-05-21,2021-06-20,4554107,0.8370719001551786,0.0001277506056349297,3.724966324468176e-05,1.3116078607282309e-06,1.4427686468010541e-05
2021-07-21,2021-07-23,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf,12-39,non vaccinati,13017353,19080,485,11,3,2021-07-03,2021-06-18,2021-07-18,2021-06-11,2021-07-11,2021-06-11,2021-07-11,2021-05-28,2021-06-27,17435555,0.7465981438503104,0.001465735775929254,3.725795866486835e-05,8.4502586662588e-07,2.304615999888764e-07
2021-07-21,2021-07-23,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf,12-39,vaccinati incompleto,2651558,3313,18,0,1,2021-07-03,2021-06-18,2021-07-18,2021-06-11,2021-07-11,2021-06-11,2021-07-11,2021-05-28,2021-06-27,17435555,0.15207763676005726,0.001249454094536118,6.78846172702992e-06,0.0,3.7713676261277334e-07
2021-07-21,2021-07-23,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf,12-39,vaccinati completo,1766644,1167,9,0,0,2021-07-03,2021-06-18,2021-07-18,2021-06-11,2021-07-11,2021-06-11,2021-07-11,2021-05-28,2021-06-27,17435555,0.10132421938963228,0.000660574513031488,5.094404984818673e-06,0.0,0.0
2021-07-21,2021-07-23,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf,40-59,non vaccinati,8163811,5457,556,52,38,2021-07-03,2021-06-18,2021-07-18,2021-06-11,2021-07-11,2021-06-11,2021-07-11,2021-05-28,2021-06-27,18447460,0.44254390577347774,0.0006684378166030546,6.81054473211102e-05,6.369574209888005e-06,4.654688845687388e-06
2021-07-21,2021-07-23,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf,40-59,vaccinati incompleto,6157091,2357,50,0,4,2021-07-03,2021-06-18,2021-07-18,2021-06-11,2021-07-11,2021-06-11,2021-07-11,2021-05-28,2021-06-27,18447460,0.33376361840600277,0.00038281064873005777,8.120718046882854e-06,0.0,6.496574437506283e-07
2021-07-21,2021-07-23,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf,40-59,vaccinati completo,4126558,1256,22,0,1,2021-07-03,2021-06-18,2021-07-18,2021-06-11,2021-07-11,2021-06-11,2021-07-11,2021-05-28,2021-06-27,18447460,0.22369247582051946,0.0003043698889001439,5.331319710034367e-06,0.0,2.4233271409247125e-07
2021-07-21,2021-07-23,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf,60-79,non vaccinati,3118561,1446,317,42,103,2021-07-03,2021-06-18,2021-07-18,2021-06-11,2021-07-11,2021-06-11,2021-07-11,2021-05-28,2021-06-27,13572779,0.2297658423525499,0.00046367539387557276,0.00010164944665183718,1.346775002958095e-05,3.302805364397233e-05
2021-07-21,2021-07-23,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf,60-79,vaccinati incompleto,4825699,1090,113,13,30,2021-07-03,2021-06-18,2021-07-18,2021-06-11,2021-07-11,2021-06-11,2021-07-11,2021-05-28,2021-06-27,13572779,0.3555424427083061,0.00022587401327766194,2.3416296789335598e-05,2.6939102501005554e-06,6.216715961770513e-06
2021-07-21,2021-07-23,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf,60-79,vaccinati completo,5628519,830,65,4,10,2021-07-03,2021-06-18,2021-07-18,2021-06-11,2021-07-11,2021-06-11,2021-07-11,2021-05-28,2021-06-27,13572779,0.41469171493914403,0.00014746330251350312,1.154833091973217e-05,7.106665181373644e-07,1.776666295343411e-06
2021-07-21,2021-07-23,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf,80+,non vaccinati,446128,301,125,12,106,2021-07-03,2021-06-18,2021-07-18,2021-06-11,2021-07-11,2021-06-11,2021-07-11,2021-05-28,2021-06-27,4554107,0.09796168601220832,0.0006746942581501273,0.00028018864541118246,2.6898109959473515e-05,0.00023759997130868272
2021-07-21,2021-07-23,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf,80+,vaccinati incompleto,245504,53,18,1,12,2021-07-03,2021-06-18,2021-07-18,2021-06-11,2021-07-11,2021-06-11,2021-07-11,2021-05-28,2021-06-27,4554107,0.05390826346416542,0.00021588242961418145,7.331856100104276e-05,4.07325338894682e-06,4.8879040667361837e-05
2021-07-21,2021-07-23,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_21-luglio-2021.pdf,80+,vaccinati completo,3862475,552,128,4,35,2021-07-03,2021-06-18,2021-07-18,2021-06-11,2021-07-11,2021-06-11,2021-07-11,2021-05-28,2021-06-27,4554107,0.8481300505236262,0.0001429135463659959,3.313937307037586e-05,1.0356054084492455e-06,9.0615473239309e-06
2021-07-28,2021-07-30,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf,12-39,non vaccinati,11988272,30626,616,15,4,2021-07-10,2021-06-25,2021-07-25,2021-06-18,2021-07-18,2021-06-18,2021-07-18,2021-06-04,2021-07-04,17435555,0.687576162617135,0.0025546634243867675,5.138355219167533e-05,1.251222861810276e-06,3.3365942981607355e-07
2021-07-28,2021-07-30,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf,12-39,vaccinati incompleto,3457775,6829,37,0,0,2021-07-10,2021-06-25,2021-07-25,2021-06-18,2021-07-18,2021-06-18,2021-07-18,2021-06-04,2021-07-04,17435555,0.1983174610730774,0.001974969452899625,1.0700522734995771e-05,0.0,0.0
2021-07-28,2021-07-30,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf,12-39,vaccinati completo,1989508,2291,13,0,0,2021-07-10,2021-06-25,2021-07-25,2021-06-18,2021-07-18,2021-06-18,2021-07-18,2021-06-04,2021-07-04,17435555,0.11410637630978768,0.0011515409840020749,6.5342788267249995e-06,0.0,0.0
2021-07-28,2021-07-30,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf,40-59,non vaccinati,7432135,7782,548,48,30,2021-07-10,2021-06-25,2021-07-25,2021-06-18,2021-07-18,2021-06-18,2021-07-18,2021-06-04,2021-07-04,18447460,0.40288120966246843,0.0010470746292956196,7.373385978591616e-05,6.458440273218934e-06,4.036525170761834e-06
2021-07-28,2021-07-30,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf,40-59,vaccinati incompleto,6004517,3717,60,0,2,2021-07-10,2021-06-25,2021-07-25,2021-06-18,2021-07-18,2021-06-18,2021-07-18,2021-06-04,2021-07-04,18447460,0.32549288628353173,0.0006190339705924723,9.992477329983411e-06,0.0,3.330825776661137e-07
2021-07-28,2021-07-30,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf,40-59,vaccinati completo,5010808,2598,37,2,1,2021-07-10,2021-06-25,2021-07-25,2021-06-18,2021-07-18,2021-06-18,2021-07-18,2021-06-04,2021-07-04,18447460,0.27162590405399983,0.0005184792552418692,7.38403866202816e-06,3.9913722497449515e-07,1.9956861248724758e-07
2021-07-28,2021-07-30,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf,60-79,non vaccinati,3023125,1951,332,45,67,2021-07-10,2021-06-25,2021-07-25,2021-06-18,2021-07-18,2021-06-18,2021-07-18,2021-06-04,2021-07-04,13572779,0.2227344157007198,0.0006453586934050031,0.0001098201364482117,1.4885259458341948e-05,2.2162497415753568e-05
2021-07-28,2021-07-30,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf,60-79,vaccinati incompleto,4078538,1423,108,10,22,2021-07-10,2021-06-25,2021-07-25,2021-06-18,2021-07-18,2021-06-18,2021-07-18,2021-06-04,2021-07-04,13572779,0.3004939519018176,0.0003488995321362704,2.64800769295272e-05,2.451858974956222e-06,5.394089744903688e-06
2021-07-28,2021-07-30,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf,60-79,vaccinati completo,6471116,1545,87,8,7,2021-07-10,2021-06-25,2021-07-25,2021-06-18,2021-07-18,2021-06-18,2021-07-18,2021-06-04,2021-07-04,13572779,0.4767716323974626,0.00023875325368916274,1.3444357974729553e-05,1.2362628022739818e-06,1.0817299519897341e-06
2021-07-28,2021-07-30,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf,80+,non vaccinati,435635,370,123,15,68,2021-07-10,2021-06-25,2021-07-25,2021-06-18,2021-07-18,2021-06-18,2021-07-18,2021-06-04,2021-07-04,4554107,0.09565761190942593,0.0008493348789697798,0.0002823464597656295,3.443249509336945e-05,0.00015609397775660818
2021-07-28,2021-07-30,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf,80+,vaccinati incompleto,200300,63,11,1,6,2021-07-10,2021-06-25,2021-07-25,2021-06-18,2021-07-18,2021-06-18,2021-07-18,2021-06-04,2021-07-04,4554107,0.04398227797458426,0.0003145282076884673,5.491762356465302e-05,4.992511233150274e-06,2.995506739890165e-05
2021-07-28,2021-07-30,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_28-luglio-2021.pdf,80+,vaccinati completo,3918172,843,143,6,30,2021-07-10,2021-06-25,2021-07-25,2021-06-18,2021-07-18,2021-06-18,2021-07-18,2021-06-04,2021-07-04,4554107,0.8603601101159898,0.00021515135119132086,3.6496611174802944e-05,1.531326342998725e-06,7.656631714993625e-06
2021-08-04,2021-08-06,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf,12-39,non vaccinati,10874565,45110,870,26,2,2021-07-17,2021-07-02,2021-08-01,2021-06-25,2021-07-25,2021-06-25,2021-07-25,2021-06-11,2021-07-11,17435555,0.6237005360597928,0.004148211905487714,8.000320012800512e-05,2.3909002337104977e-06,1.8391540259311523e-07
2021-08-04,2021-08-06,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf,12-39,vaccinati incompleto,4335470,10523,62,0,0,2021-07-17,2021-07-02,2021-08-01,2021-06-25,2021-07-25,2021-06-25,2021-07-25,2021-06-11,2021-07-11,17435555,0.24865683942954497,0.0024271878250800953,1.4300640991634125e-05,0.0,0.0
2021-08-04,2021-08-06,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf,12-39,vaccinati completo,2225520,3714,26,0,0,2021-07-17,2021-07-02,2021-08-01,2021-06-25,2021-07-25,2021-06-25,2021-07-25,2021-06-11,2021-07-11,17435555,0.12764262451066227,0.001668823465976491,1.168266292821453e-05,0.0,0.0
2021-08-04,2021-08-06,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf,40-59,non vaccinati,7042798,11774,755,55,26,2021-07-17,2021-07-02,2021-08-01,2021-06-25,2021-07-25,2021-06-25,2021-07-25,2021-06-11,2021-07-11,18447460,0.3817760277024588,0.0016717787447545706,0.00010720171159246652,7.809396208722726e-06,3.6917145713961977e-06
2021-08-04,2021-08-06,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf,40-59,vaccinati incompleto,5406031,5001,80,2,0,2021-07-17,2021-07-02,2021-08-01,2021-06-25,2021-07-25,2021-06-25,2021-07-25,2021-06-11,2021-07-11,18447460,0.2930501543301896,0.0009250779361050648,1.4798287320216995e-05,3.699571830054249e-07,0.0
2021-08-04,2021-08-06,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf,40-59,vaccinati completo,5998631,4511,60,4,0,2021-07-17,2021-07-02,2021-08-01,2021-06-25,2021-07-25,2021-06-25,2021-07-25,2021-06-11,2021-07-11,18447460,0.3251738179673516,0.0007520049157882857,1.0002282187385755e-05,6.668188124923837e-07,0.0
2021-08-04,2021-08-06,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf,60-79,non vaccinati,2946662,2849,453,74,52,2021-07-17,2021-07-02,2021-08-01,2021-06-25,2021-07-25,2021-06-25,2021-07-25,2021-06-11,2021-07-11,13572779,0.21710086047964092,0.0009668567348409828,0.00015373327514319593,2.511316194392163e-05,1.764708677140439e-05
2021-08-04,2021-08-06,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf,60-79,vaccinati incompleto,3243966,1813,133,9,14,2021-07-17,2021-07-02,2021-08-01,2021-06-25,2021-07-25,2021-06-25,2021-07-25,2021-06-11,2021-07-11,13572779,0.23900529139979365,0.000558883786081605,4.0999196662357126e-05,2.774381729031685e-06,4.3157049118270664e-06
2021-08-04,2021-08-06,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf,60-79,vaccinati completo,7382151,2770,131,13,5,2021-07-17,2021-07-02,2021-08-01,2021-06-25,2021-07-25,2021-06-25,2021-07-25,2021-06-11,2021-07-11,13572779,0.5438938481205654,0.0003752293877489095,1.7745505341193916e-05,1.7610043468360374e-06,6.773093641677066e-07
2021-08-04,2021-08-06,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf,80+,non vaccinati,425736,534,156,14,48,2021-07-17,2021-07-02,2021-08-01,2021-06-25,2021-07-25,2021-06-25,2021-07-25,2021-06-11,2021-07-11,4554107,0.09348396952465104,0.0012542984384689103,0.0003664242629235019,3.288422872390401e-05,0.0001127459270533852
2021-08-04,2021-08-06,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf,80+,vaccinati incompleto,164209,83,17,0,4,2021-07-17,2021-07-02,2021-08-01,2021-06-25,2021-07-25,2021-06-25,2021-07-25,2021-06-11,2021-07-11,4554107,0.03605734340453573,0.0005054534160734187,0.00010352660329214599,0.0,2.4359200774622586e-05
2021-08-04,2021-08-06,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_4-agosto-2021.pdf,80+,vaccinati completo,3964162,1338,187,6,29,2021-07-17,2021-07-02,2021-08-01,2021-06-25,2021-07-25,2021-06-25,2021-07-25,2021-06-11,2021-07-11,4554107,0.8704586870708132,0.00033752404669637617,4.717264329762507e-05,1.513560747517382e-06,7.3155436130006795e-06
2021-08-11,2021-08-13,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf,12-39,non vaccinati,10220321,58875,1129,42,1,2021-07-24,2021-07-09,2021-08-08,2021-07-02,2021-08-01,2021-07-02,2021-08-01,2021-06-18,2021-07-18,17435555,0.5861769814611579,0.00576058227525339,0.0001104661976859631,4.109459967059743e-06,9.784428492999388e-08
2021-08-11,2021-08-13,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf,12-39,vaccinati incompleto,4558902,13561,93,2,0,2021-07-24,2021-07-09,2021-08-08,2021-07-02,2021-08-01,2021-07-02,2021-08-01,2021-06-18,2021-07-18,17435555,0.2614715734600935,0.0029746197658997715,2.0399648862818285e-05,4.387021260821136e-07,0.0
2021-08-11,2021-08-13,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf,12-39,vaccinati completo,2656332,5552,34,0,0,2021-07-24,2021-07-09,2021-08-08,2021-07-02,2021-08-01,2021-07-02,2021-08-01,2021-06-18,2021-07-18,17435555,0.15235144507874857,0.002090100183260225,1.2799604868668525e-05,0.0,0.0
2021-08-11,2021-08-13,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf,40-59,non vaccinati,6790774,16853,1081,82,24,2021-07-24,2021-07-09,2021-08-08,2021-07-02,2021-08-01,2021-07-02,2021-08-01,2021-06-18,2021-07-18,18447460,0.3681143095038558,0.0024817495030757908,0.0001591865669509838,1.2075206743737902e-05,3.534206851825727e-06
2021-08-11,2021-08-13,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf,40-59,vaccinati incompleto,4302256,5801,101,6,2,2021-07-24,2021-07-09,2021-08-08,2021-07-02,2021-08-01,2021-07-02,2021-08-01,2021-06-18,2021-07-18,18447460,0.23321671384570017,0.0013483623475683455,2.3476055353284416e-05,1.3946171497000643e-06,4.648723832333548e-07
2021-08-11,2021-08-13,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf,40-59,vaccinati completo,7354430,6873,89,6,0,2021-07-24,2021-07-09,2021-08-08,2021-07-02,2021-08-01,2021-07-02,2021-08-01,2021-06-18,2021-07-18,18447460,0.39866897665044404,0.0009345387745889213,1.2101549678221154e-05,8.158348097677182e-07,0.0
2021-08-11,2021-08-13,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf,60-79,non vaccinati,2893691,4101,637,104,64,2021-07-24,2021-07-09,2021-08-08,2021-07-02,2021-08-01,2021-07-02,2021-08-01,2021-06-18,2021-07-18,13572779,0.21319812250682046,0.0014172211200159243,0.00022013407789567028,3.594025761561964e-05,2.2117081609612082e-05
2021-08-11,2021-08-13,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf,60-79,vaccinati incompleto,2343633,2104,160,13,7,2021-07-24,2021-07-09,2021-08-08,2021-07-02,2021-08-01,2021-07-02,2021-08-01,2021-06-18,2021-07-18,13572779,0.17267156563884228,0.0008977514824206691,6.827007470879612e-05,5.546943570089685e-06,2.9868157685098308e-06
2021-08-11,2021-08-13,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf,60-79,vaccinati completo,8335455,4445,210,17,6,2021-07-24,2021-07-09,2021-08-08,2021-07-02,2021-08-01,2021-07-02,2021-08-01,2021-06-18,2021-07-18,13572779,0.6141303118543373,0.0005332642309268061,2.519358571307745e-05,2.039480748201508e-06,7.198167346593558e-07
2021-08-11,2021-08-13,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf,80+,non vaccinati,418020,756,220,19,54,2021-07-24,2021-07-09,2021-08-08,2021-07-02,2021-08-01,2021-07-02,2021-08-01,2021-06-18,2021-07-18,4554107,0.09178967468265457,0.001808525907851299,0.0005262906081048754,4.545237069996651e-05,0.0001291804219893785
2021-08-11,2021-08-13,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf,80+,vaccinati incompleto,136645,104,26,1,5,2021-07-24,2021-07-09,2021-08-08,2021-07-02,2021-08-01,2021-07-02,2021-08-01,2021-06-18,2021-07-18,4554107,0.03000478469214711,0.0007610962713600936,0.0001902740678400234,7.31823337846244e-06,3.6591166892312195e-05
2021-08-11,2021-08-13,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_11-agosto-2021.pdf,80+,vaccinati completo,3999442,2017,294,11,28,2021-07-24,2021-07-09,2021-08-08,2021-07-02,2021-08-01,2021-07-02,2021-08-01,2021-06-18,2021-07-18,4554107,0.8782055406251983,0.0005043203526892002,7.351025468052793e-05,2.750383678523154e-06,7.0009766362407555e-06
2021-08-18,2021-08-20,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf,12-39,non vaccinati,9409901,67101,1373,49,4,2021-07-31,2021-07-16,2021-08-15,2021-07-09,2021-08-08,2021-07-09,2021-08-08,2021-06-25,2021-07-25,17435555,0.5396960980020423,0.007130893300577764,0.00014591014294411812,5.207281139302103e-06,4.250841746369064e-07
2021-08-18,2021-08-20,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf,12-39,vaccinati incompleto,4366588,14327,110,2,0,2021-07-31,2021-07-16,2021-08-15,2021-07-09,2021-08-08,2021-07-09,2021-08-08,2021-06-25,2021-07-25,17435555,0.25044158330491917,0.0032810514754311603,2.5191293522539797e-05,4.5802351859163263e-07,0.0
2021-08-18,2021-08-20,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf,12-39,vaccinati completo,3659066,7195,57,0,0,2021-07-31,2021-07-16,2021-08-15,2021-07-09,2021-08-08,2021-07-09,2021-08-08,2021-06-25,2021-07-25,17435555,0.20986231869303845,0.0019663487895544927,1.5577745796331633e-05,0.0,0.0
2021-08-18,2021-08-20,https://www.epicentro.iss.it/coronavirus/bollettino/Bollettino-sorveglianza-integrata-COVID-19_18-agosto-2021.pdf,40-59,non vaccinati,5754829,21581,1455,121,28,2021-07-31,2021-07-16,2021-08-15,2021-07-09,2021-08-08,2021-07-09,2021-08-08,2021-06-25,2021-07-25,18447460,0.3119577979841127,0.003750067986381524,0.00025283114407048413,2.1025820228541977e-05,4.86547906115021e-06
